sample_id,case_id,source_run,source_file,model_family,artifact_file_slug,file_path,a_summary_path,b_summary_path,a_parse_ok,b_parse_ok,parse_ok,a_parse_error,b_parse_error,a_total_changes,b_total_changes,a_likely_intent,b_likely_intent,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_unknown,b_type_unknown,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_likely intent,b_type_likely intent,a_type_analysis,b_type_analysis,a_type_import,b_type_import,a_type_commentary,b_type_commentary,a_type_summary,b_type_summary,a_type_replacement,b_type_replacement,a_type_additional,b_type_additional,a_type_refactor,b_type_refactor,a_type_renaming,b_type_renaming,a_type_class rename,b_type_class rename,a_type_deprecation,b_type_deprecation,a_type_metaclass introduction,b_type_metaclass introduction,a_type_json object,b_type_json object,a_type_reordering,b_type_reordering,a_type_boolean,b_type_boolean,a_type_reformatting,b_type_reformatting,a_type_reorganization,b_type_reorganization,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,summary_preference_label
304231110873,304231110873-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,src_transformers_trainer.py,src/transformers/trainer.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\304231110873-1\bypass\src_transformers_trainer.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\304231110873-1\bypass\src_transformers_trainer.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 86 column 2 (char 6728),,14,11,"Adopt a unified mixed-precision configuration (mixed_precision_config and mixed_precision_dtype) to replace legacy FP16/BF16 flags, improving consistency across environments (SageMaker MP, TPU, DeepSpeed) and evaluation/checkpoint paths.","These changes refactor the Trainer's data loading and model-wrapping logic to better support PEFT and tensor-parallel/FS DP setups. They introduce a new _get_dataloader helper, unwrapping of PEFT base models, optional imports for apex and XLA runtime, and typing improvements. The changes aim to improve compatibility with newer distributed strategies (TP/FS DP), provide safer checkpoint loading, and centralize dataloader construction while keeping backward compatibility where feasible; potential risks include integration touchpoints with older Accelerate/TP/FSDP configurations and added surface area for new edge cases in PEFT handling.",0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,huggingface/transformers,hard,huge,openai/gpt-5-nano,B,14.0,11.0,3.0,favored_complexity
304231110873,304231110873-2,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,src_transformers_training_args.py,src/transformers/training_args.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\304231110873-2\bypass\src_transformers_training_args.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\304231110873-2\bypass\src_transformers_training_args.py\b_summary.txt,True,True,True,,,9,13,"Introduce a modernized mixed precision API (mixed_precision_dtype and mixed_precision_config), centralize FSDP handling via _process_fsdp_args, and integrate with Accelerate/TorchDynamo/DeepSpeed plugins, while maintaining backward-compat warnings for deprecated options.",,2,2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,huggingface/transformers,hard,huge,openai/gpt-5-nano,B,9.0,13.0,-4.0,favored_simplicity
31104414942,31104414942-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,unsloth_models__utils.py,unsloth/models/_utils.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\31104414942-1\bypass\unsloth_models__utils.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\31104414942-1\bypass\unsloth_models__utils.py\b_summary.txt,True,True,True,,,2,1,Patch release: update version and fix a runtime error in initialization warning pathway.,"Refine error handling in _RaiseUninitialized.emit to avoid false positives for certain benign weight initialization messages (e.g., when 'score.weight' is present) and prepare the code path for using a more informative exception message that includes the actual log record.",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,unslothai/unsloth,easy,medium,openai/gpt-5-nano,B,2.0,1.0,1.0,favored_complexity
311713717407,311713717407-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,pennylane_workflow__capture_qnode.py,pennylane/workflow/_capture_qnode.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\311713717407-1\bypass\pennylane_workflow__capture_qnode.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\311713717407-1\bypass\pennylane_workflow__capture_qnode.py\b_summary.txt,True,True,True,,nested_summary_json_prefix: Extra data: line 75 column 1 (char 5123),1,12,"Integrate capture transforms with device preprocessing so QNode transforms are applied to the jaxpr prior to evaluation, ensuring transformed and preprocessed jaxprs are used for execution and batching.",,0,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pennylaneai/pennylane,easy,large,openai/gpt-5-nano,B,1.0,12.0,-11.0,favored_simplicity
319938361487,319938361487-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,fastapi_code_generator___main__.py,fastapi_code_generator/__main__.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\319938361487-1\bypass\fastapi_code_generator___main__.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\319938361487-1\bypass\fastapi_code_generator___main__.py\b_summary.txt,True,True,True,,,4,1,Introduce a --model-template-dir option and thread it through main -> generate_code -> OpenAPIParser to support using a separate template directory for generated models.,"To ensure the Python version chosen by the user is passed to the OpenAPIParser during code generation, fixing a mismatch where the parser did not receive the intended version.",0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,koxudaxi/fastapi-code-generator,easy,small,openai/gpt-5-nano,B,4.0,1.0,3.0,favored_complexity
320227862460,320227862460-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,src_transformers_tokenization_utils_fast.py,src/transformers/tokenization_utils_fast.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\320227862460-1\bypass\src_transformers_tokenization_utils_fast.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\320227862460-1\bypass\src_transformers_tokenization_utils_fast.py\b_summary.txt,True,True,True,,,10,8,"Enable automatic updating of the fast tokenizers' post-processor to reflect BOS/EOS token additions by introducing add_bos_token/add_eos_token support, wiring initialization to update_post_processor, and using TemplateProcessing/Sequence-based post-processor handling with a warning when overwritten.","Introduce call-time padding_side support, extend ByteLevel alphabet handling for nested Sequence pretokenizers, streamline added tokens handling, and add safety checks for post-processor token mappings to improve robustness and flexibility of fast tokenizers.",3,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,huggingface/transformers,easy,huge,openai/gpt-5-nano,B,10.0,8.0,2.0,favored_complexity
325089916934,325089916934-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,app_modules_intelligence_agents_agents_debug_rag_agent.py,app/modules/intelligence/agents/agents/debug_rag_agent.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\325089916934-1\bypass\app_modules_intelligence_agents_agents_debug_rag_agent.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\325089916934-1\bypass\app_modules_intelligence_agents_agents_debug_rag_agent.py\b_summary.txt,True,True,True,,,0,1,,"Introduce support for custom RAG agents that orchestrate knowledge-graph querying and code retrieval, enabling structured, multi-step workflows with citations and traceability, while integrating with existing tools and agent framework; note potential risks around tool ordering, data surface, and latency.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,potpie-ai/potpie,easy,medium,openai/gpt-5-nano,B,0.0,1.0,-1.0,favored_simplicity
326847022784,326847022784-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,src_sqlfluff_core_parser_segments_base.py,src/sqlfluff/core/parser/segments/base.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\326847022784-1\bypass\src_sqlfluff_core_parser_segments_base.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\326847022784-1\bypass\src_sqlfluff_core_parser_segments_base.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 20 column 2 (char 871),,3,7,"Introduce lightweight debugging scaffolding (time.monotonic usage via comments) and adjust PositionMarker construction to use a list instead of a generator, likely to ease debugging and ensure stable argument handling, while keeping runtime behavior unchanged.","Introduce lightweight debugging instrumentation and adjust child-position marker construction to aid diagnostics; subsequent commits appear to turn these into commented logs, reducing runtime impact while preserving debugging hooks.",1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,sqlfluff/sqlfluff,medium,large,openai/gpt-5-nano,B,3.0,7.0,-4.0,favored_simplicity
327844608780,327844608780-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_dismissible.py,sdk/python/packages/flet-core/src/flet_core/dismissible.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-1\bypass\sdk_python_packages_flet-core_src_flet_core_dismissible.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-1\bypass\sdk_python_packages_flet-core_src_flet_core_dismissible.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 32 column 2 (char 2207),,5,6,"Introduce DurationValue-based handling for movement and resize durations in Dismissible, enabling proper duration semantics and JSON emission while preserving backward compatibility with None defaults.","Introduce unified typing for Dismissible event callbacks by adding OptionalControlEventCallable and updating on_update, on_dismiss, on_confirm_dismiss, and on_resize parameter and setter signatures to use OptionalEventCallable / OptionalControlEventCallable, enhancing type-safety and consistency with new typing conventions.",0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,6.0,5.0,1.0,favored_complexity
327844608780,327844608780-10,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_types.py,sdk/python/packages/flet-core/src/flet_core/types.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-10\bypass\sdk_python_packages_flet-core_src_flet_core_types.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-10\bypass\sdk_python_packages_flet-core_src_flet_core_types.py\b_summary.txt,True,True,True,,,6,2,"Introduce a Duration type and duration value alias, and adjust Animation typing to use a forward reference and avoid import cycles.","Improve typing for event handling by introducing a generic EventCallable and ControlEventType, and updating OptionalEventCallable accordingly, along with expanding typing imports.",3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,2.0,6.0,-4.0,favored_simplicity
327844608780,327844608780-2,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_dropdown.py,sdk/python/packages/flet-core/src/flet_core/dropdown.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-2\bypass\sdk_python_packages_flet-core_src_flet_core_dropdown.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-2\bypass\sdk_python_packages_flet-core_src_flet_core_dropdown.py\b_summary.txt,True,True,True,,,1,5,"Extend Dropdown to support advanced form-field customization (helper/counter/error blocks, color theming, alignment with hints, and duration-based hint animations) by adding new props and wiring them through to the underlying FormFieldControl, while enabling DurationValue-based duration handling and BorderSide-based border customization.","Adopt OptionalControlEventCallable for event handler typings across Dropdown's controls (on_click, on_change, on_focus, on_blur) and update imports to enable stronger typing and safer usage.",0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,5.0,1.0,4.0,favored_complexity
327844608780,327844608780-3,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_navigation_bar.py,sdk/python/packages/flet-core/src/flet_core/navigation_bar.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-3\bypass\sdk_python_packages_flet-core_src_flet_core_navigation_bar.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-3\bypass\sdk_python_packages_flet-core_src_flet_core_navigation_bar.py\b_summary.txt,True,True,True,,,5,2,Introduce DurationValue-typed animation_duration support and ensure proper serialization; align NavigationBar API with duration-based values and maintain JSON attribute propagation.,Align event handler typings with the new OptionalControlEventCallable type by updating imports and the on_change property signatures to improve type safety.,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,2.0,5.0,-3.0,favored_simplicity
327844608780,327844608780-4,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_page.py,sdk/python/packages/flet-core/src/flet_core/page.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-4\bypass\sdk_python_packages_flet-core_src_flet_core_page.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-4\bypass\sdk_python_packages_flet-core_src_flet_core_page.py\b_summary.txt,True,True,True,,,2,10,"Introduce DurationValue to represent duration values consistently and update Page.scroll_to to accept it for duration, enabling broader duration representations while risking compatibility with callers passing plain ints.","Improve typing for Page and Window event handling by switching to Sequence for control collections, supporting async event handlers via OptionalControlEventCallable, and renaming the event-typing alias to OptionalControlEventCallable.",0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,10.0,2.0,8.0,favored_complexity
327844608780,327844608780-5,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_scrollable_control.py,sdk/python/packages/flet-core/src/flet_core/scrollable_control.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-5\bypass\sdk_python_packages_flet-core_src_flet_core_scrollable_control.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-5\bypass\sdk_python_packages_flet-core_src_flet_core_scrollable_control.py\b_summary.txt,True,True,True,,,2,3,"Introduce DurationValue typing for the scroll_to duration parameter and import, enabling consistent handling of duration values across the codebase; risks include changes to accepted types and potential runtime implications if DurationValue semantics differ.","Introduce OptionalEventCallable to unify and strengthen event-handler typing for OnScroll, replacing explicit Callable usage and updating related signatures/imports.",0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,3.0,2.0,1.0,favored_complexity
327844608780,327844608780-6,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_snack_bar.py,sdk/python/packages/flet-core/src/flet_core/snack_bar.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-6\bypass\sdk_python_packages_flet-core_src_flet_core_snack_bar.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-6\bypass\sdk_python_packages_flet-core_src_flet_core_snack_bar.py\b_summary.txt,True,True,True,,,4,2,"Introduce DurationValue for SnackBar.duration to support proper duration parsing/serialization and align with a broader duration typing system; ensure duration is included in initialization, updates, and JSON output.","Enhance typing for SnackBar event handlers by using OptionalControlEventCallable for on_action and on_visible, and import the corresponding type.",0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,2.0,4.0,-2.0,favored_simplicity
327844608780,327844608780-7,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_tabs.py,sdk/python/packages/flet-core/src/flet_core/tabs.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-7\bypass\sdk_python_packages_flet-core_src_flet_core_tabs.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-7\bypass\sdk_python_packages_flet-core_src_flet_core_tabs.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 26 column 2 (char 1280),,4,2,"Migrate Tabs.animation_duration to DurationValue for consistent duration handling, ensure animationDuration is serialized to JSON, and centralize storage via __animation_duration.",Improve event typing for Tabs by introducing OptionalControlEventCallable and using it for Tabs.on_change to reflect control-event semantics.,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,2.0,4.0,-2.0,favored_simplicity
327844608780,327844608780-8,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_packages_flet-core_src_flet_core_textfield.py,sdk/python/packages/flet-core/src/flet_core/textfield.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-8\bypass\sdk_python_packages_flet-core_src_flet_core_textfield.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\327844608780-8\bypass\sdk_python_packages_flet-core_src_flet_core_textfield.py\b_summary.txt,True,True,True,,,4,8,"Extend TextField with new customization hooks: helper/counter/error controls, additional styling options (icon colors, focus color, label alignment, floating label style, active indicator border), and duration-based hint fading; wire these through to FormFieldControl to preserve backward compatibility while enabling richer UI customization.","Adopt OptionalControlEventCallable for all event-related handlers in TextField, updating imports and type annotations to reflect control-event semantics and improve typing accuracy.",0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,10,10,True,True,0.0,flet-dev/flet,hard,large,openai/gpt-5-nano,A,8.0,4.0,4.0,favored_complexity
